num,nom,annee_naissance,annee_decès,profession
226309,Moisan André ,1924.0,,historien
252540,Bey Maïssa ,1950.0,,
171138,Pariente Jean-Claude ,1930.0,,philosophe
147692,Cohen-Jonathan Gérard,,,juriste
149030,Jacqué Jean-Paul ,1942.0,,conseiller
227410,Barthon Catherine,,,
00059491,Kesteloot Lilyan,,,
52262,Lumbroso Olivier ,1968.0,,autre
278503,Malowist Marian ,1909.0,1988.0,
364699,Rosler Wolfgang ,1944.0,,professeur
59629,Lefebvre Frédéric ,1963.0,,historien
404369,Crenn Chantal,,,anthropologue
350978,Williams Patrick ,1947.0,,
403192,González Olga L.,,,
00059621,Gay Daniel,,,
296344,Favre Yves-Alain ,1937.0,1992.0,professeur
00059641,Girard Pâquerette,,,
79829,Béra Marc-André ,1914.0,1990.0,professeur
216574,Loenertz Raymond-Joseph ,1900.0,1976.0,
227955,Routhier Françoise,,,
3799,Léger Danièle ,1947.0,,sociologue
158172,Le Gall Jean-Marie ,1967.0,,professeur
28277,André Jacques,,,
246868,Léné Alexandre,,,
177855,Feller Laurent ,1955.0,,economiste
583896,Sacotte Mireille,,,professeur
264418,Berque Augustin ,1942.0,,géographe
55147,Michalet Charles-Albert ,1938.0,2007.0,
272597,Dunand Léon,,,
63726,Harris Geoffrey T.,,,
207815,Hasumi Shiguéhiko ,1936.0,,autre
39693,Lemercier-Quelquejay Chantal,,,autre
24261,Vormeier Barbara,,,
00059891,Tessier Manon,,,
296976,Mercier Alain ,1936.0,,chercheur
396187,Dannier Jean,,,
25747,Trevor-Roper Hugh ,1914.0,2003.0,historien
148489,Ponel Philippe,,,
826265,Hébrard Jean-Pierre,,,
645721,Voisin Jean-François ,1941.0,,autre
365358,Brodin Pierre ,1906.0,1997.0,
211823,Barrau Jacques ,1925.0,1997.0,professeur
9460,Judet Pierre ,1953.0,,professeur
00060011,Gnocchi Maria Chiara,,,
836719,Maugain Gabriel ,1872.0,,
764985,Boutroux Émile ,1845.0,1921.0,
227219,Sitruk Hervé,,,
47577,Folin Jacques de ,1919.0,,
47372,Dornbusch Rudiger ,1942.0,2002.0,economiste
00060101,Barsalou Olivier,,,
00060102,Sipowo Alain-Guy,,,
389401,Bayou Hélène,,,
276586,Hohenberg Paul M. ,1933.0,,economiste
282036,Rollet Catherine ,1942.0,2016.0,historien
230455,Girard Louis-P. ,1911.0,2003.0,historien
31258,Laming-Emperaire Annette ,1917.0,1977.0,historien
49244,Gaspard Françoise ,1945.0,,autre
235236,Marec Yannick ,1948.0,,historien
237877,Martinez-Gros Gabriel ,1950.0,,professeur
394304,Boulin Jean-Yves,,,sociologue
178694,Braid Robert ,1968.0,,autre
392751,Aubertel Patrice ,1950.0,,juriste
62038,Lefebvre Georges ,1874.0,1959.0,directeur
145423,Levasseur Lionel,,,
31480,Chapsal Jacques,,,
396172,Mostert Marco ,1957.0,,professeur
210831,Festoc Frédérique,,,
180155,Magnin Éric,,,economiste
49079,Lanteri Marc,,,autre
32977,Cohendet Patrick,,,economiste
49924,LLERENA Patrick,,,economiste
46173,Sorge Arndt,,,
50086,CAPDEVIELLE Philippe,,,
51031,HERAN Frédéric,,,economiste
237068,Politanski Pascal,,,
24219,Angoustures Aline ,1959.0,,chercheur
252060,Gauthier Catherine,,,
403235,Lorcerie Françoise ,1946.0,,chercheur
3304,MANRY Véronique ,1970.0,,sociologue
26658,Palier Bruno ,1966.0,,autre
66719,Blanc Jacques,,,
44054,Seiler Daniel-Louis ,1943.0,,professeur
253258,Dierkens Alain ,1953.0,,professeur
295333,Lepage Yvan G. ,,2008.0,professeur
256835,Darquenne Roger,,,médecin
181275,Kurgan-Van Hentenryk Ginette ,1938.0,,
198195,Koenigsberger H.G. ,1918.0,,autre
248580,Rougier Henri ,1945.0,,
244915,Bonnefont Jean-Claude,,,géographe
45088,Jordan Edouard ,1866.0,1946.0,historien
6975,Dubois Georges ,1890.0,1953.0,directeur
67000,Zeller Olivier ,1950.0,,chercheur
60034,Tanguy Lucie,,,sociologue
176225,Yrjö-Koskinen K.,,,
80376,Fromont Pierre ,1894.0,1959.0,juriste
177579,Dembinski Pawel ,1955.0,,economiste
179624,Dembinski H. Paul,,,
179625,Morisset Jacques,,,
179611,Granat Miroslaw,,,
179834,Enguéléguélé Maurice,,,
180401,Slim Assen,,,
294029,Pirotte Charles,,,
286309,Fontaine Laurence ,1946.0,,historien
397147,Lobrichon Guy ,1945.0,,historien
226990,Rouche Michel ,1934.0,,historien
365218,Cahen Léon ,1874.0,1944.0,professeur
365276,Préclin Edmond,,,
56838,Tintant Denise,,,professeur
29974,Klaniczay Gábor ,1950.0,,historien
260934,Constandse-Westermann Trinette S.,,,archéologue
155150,Andries Lise,,,autre
386641,Bart Jean ,1932.0,,professeur
386889,Sadrin Paul ,,2000.0,professeur
254544,Hadziiossif Jacqueline,,,
235491,Fouilloux Étienne ,1941.0,,professeur
586934,Werner Heinz,,,
69283,Barendregt Jaap,,,
241055,Bonnamour Jacqueline ,1924.0,2020.0,géographe
260222,Bouneau Christophe ,1960.0,,professeur
56442,Carrez Maurice ,1955.0,,professeur
194668,Bähr Johannes,,,
29567,Ránki György ,1930.0,1988.0,historien
30692,Berend Ivan ,1930.0,,historien
70264,Lacaze Bernard ,1948.0,,
171694,Maurice Jacques,,,
60836,Piégay Hervé,,,géographe
4880,Champier Laurent ,1909.0,1985.0,géographe
248882,Mounier Jean ,1928.0,2009.0,géographe
203306,Lévy Bertrand ,1956.0,,géographe
51806,Gaultier-Voituriez Odile ,1969.0,,archiviste
28145,Hicks David ,1939.0,,anthropologue
59511,Bonaïti Jean-Pierre,,,
393305,Lorrain Dominique,,,chercheur
142766,Franceschi Sylvio Hermann de ,1972.0,,historien
214517,Pourtier Roland ,1940.0,2000.0,géographe
266940,Kieffer Guy,,,
170725,De Bauw Jean,,,
35112,Antonoff Nicolas,,,
64120,Dos Santos Armindo,,,
267138,Morzadec-Kerfourn Marie,,,
36619,Kinossian Yves ,1968.0,,archiviste
auteur_thlou_329,Soetens Claude ,1937.0,,
195870,Lefilleur Julien ,1978.0,,economiste
286842,Zelem Marie-Christine,,,sociologue
276335,Haquin André ,1938.0,,théologue
276627,Gaziaux Éric ,1966.0,,théologue
286018,Delville Jean-Pierre ,1951.0,,professeur
276289,Famerée Joseph ,1955.0,,théologue
30148,Flandreau Marc,,,economiste
31876,Larnac Pierre-Marie,,,
49164,Tartakower Arien,,,
175726,Contant J.-P.,,,
24949,Goyeau Daniel,,,economiste
26211,Sauviat Alain ,1961.0,,
47926,Tarazi Amine,,,economiste
49171,Schiray Michel,,,economiste
64258,Grellet Gérard ,1946.0,,economiste
398349,Souchal François ,1927.0,,historien
179433,Lottin Alain ,1935.0,2017.0,professeur
295667,Beliakov Vladimir ,1959.0,,professeur
51434,Mazuy Rachel,,,professeur
180203,Denizot Paul ,,1998.0,professeur
51987,Soubigou Alain ,1965.0,,professeur
51884,Granger Tiphaine,,,
281552,Percheron Annick ,1937.0,1992.0,sociologue
27878,Guiraudon Virginie,,,professeur
26796,Saint-Ouen Francois,,,conseiller
179902,Szurek Jean-Charles ,1947.0,,sociologue
81800,Carles Roland,,,sociologue
81307,Leroy Claude ,1947.0,,
177242,Pouliquen Alain,,,
150558,Brun André ,1934.0,,autre
279380,Boisson Jean-Marie ,1942.0,,
226006,Seys-Bintein François-Olivier,,,
217162,Cicchelli Vincenzo,,,sociologue
229610,Aveline Natacha ,1961.0,,autre
219430,Mitchell Jeremy,,,
269418,Pastré Olivier ,1950.0,,conseiller
147955,Petit Michel ,1936.0,,ingénieur
163399,Billon F.,,,
164005,Palovics Irène,,,
164961,Ùjhelyi Tams,,,
230008,Caradet Bertrand,,,
230009,Herbet Jérôme,,,
220527,Mordacq Patrick,,,
232415,Mistral Jacques,,,
231364,Rambosson Jacques,,,
210349,Biais Bruno ,1962.0,,professeur
231464,Casamatta Catherine,,,
223970,Rochet Jean-Charles,,,
233284,Rozlucki Wieslaw,,,
231755,Chanel-Reynaud Gisèle,,,economiste
231756,Chabert Dominique ,1952.0,,
268385,Rowland Robert,,,
48851,Konvitz Josef ,1946.0,,professeur
253627,Rivallain Josette ,1945.0,,autre
179004,Shambaugh David,,,directeur
178628,Choukroune Leïla,,,autre
279370,Samaran Charles ,1879.0,1982.0,historien
390600,Lebreton Philippe ,1933.0,,fondateur
28443,Lévêque François,,,
51300,Berger Françoise ,1958.0,,autre
24274,Groppo Bruno,,,chercheur
254453,Collomp Catherine,,,autre
195174,Ther Philipp ,1967.0,,professeur
215532,Grantham George W. ,1941.0,,economiste
74234,Sarget Marie-Noëlle,,,sociologue
233487,Brossat Alain ,1946.0,,philosophe
11875,Viret Jean ,,1968.0,fondateur
268613,Bonnafous Simone ,1955.0,,professeur
385858,Samson Guillemette,,,autre
254188,Artaud Denise ,1930.0,2011.0,professeur
46670,Belgourch Abderrahman ,,,
36188,Tronquoy Philippe,,,
46758,Ruiz Palmer Diego,,,autre
47579,Abelin Pierre,,,
147857,Nesi Giuseppe,,,
387717,Vidan Gabrijela,,,
294841,Sohnle Jochen,,,economiste
00062781,Jain Hem C.,,,
00062791,Beaucage André,,,
00062801,Jain Hem C.,,,
00062802,Giles Anthony,,,
00062811,Flenley R.,,,
00062821,Houle René,,,
00062841,Molnar Miklos,,,
00062851,Riopel Pierre,,,
00062861,Gosselin Guy,,,
00062862,Mace Gordon,,,
00062871,Braillard Philippe,,,
00062881,Thouez Jean-Pierre,,,
00062891,Philippart Éric,,,
00062892,Van Cutsem Michaël,,,
00062901,Schroeder-Gudehus Brigitte,,,
00062921,Torrelli Maurice,,,
00062931,Aubrée Marion,,,
00062941,Coën Alain,,,
00062942,Desfleurs Aurélie,,,
00062951,Letiche John M.,,,
00062981,Mouafo Dieudonné,,,
00062991,Cole Tim,,,
00063001,Petit Jacques-Guy,,,
00063011,Dumoulin André,,,
00063021,Dumoulin André,,,
60465,Montet-White Anta ,1933.0,,autre
275686,Masset Claude,,,anthropologue
67746,Jean Georges Rozoy Dr,,,
165070,Bonifay Marie-Françoise ,1935.0,,chercheur
46879,Gounin Yves,,,conseiller
46889,Nardon Laurence,,,
35960,Brigot André,,,
5214,De C. X.,,,
27177,Chevalier Louis ,1911.0,2001.0,directeur
6217,L. T.,,,
6287,V. C.,,,
7355,F. P.,,,
64445,Lesthaeghe Ron ,1945.0,,
276720,Gutiérrez Héctor,,,
60012,P. A.,,,
222085,Martin Dominique ,1947.0,,juriste
296936,Cantaloube-Ferrieu Lucienne,,,autre
285630,Almeida Prado Maurício,,,
00063371,Bergeron Patrick,,,
53679,Stanoiu Rodica,,,
248732,Halleux Robert ,1946.0,,directeur
256909,Dejouet Nicole,,,
31784,Reynaud Jean-Daniel ,1926.0,2019.0,sociologue
150996,Prévost Jean-François ,1946.0,,
149227,Ghébali Victor-Yves ,1942.0,2009.0,
151350,Végléris Phédon,,,
47560,Colard Daniel,,,
396189,Germe Joseph ,,2004.0,
00063631,Cardin Jean-Réal,,,
00063641,Dion Gérard,,,
00063651,Bonny Yves,,,
00063652,Oberti Marco,,,
00063661,Ostner Ilona,,,
00063671,Roger Antoine,,,
00063681,Betz Hans-Georg,,,
400277,Bavay Reynald,,,
398573,Roussel Isabelle ,1946.0,,géographe
400982,Dupuy Jenny,,,
397304,Janoueix-Yacono Danielle,,,autre
36599,VEYSSIERE Laurent ,1969.0,,archiviste
51292,Chombard-Gaudin Cécile,,,
286733,Veldeman Marie-Christine,,,
388564,Péhaut Yves ,1928.0,,géographe
658711,Masters William,,,
658712,Davies Rob,,,
663461,Hertel Thomas Warren ,1953.0,,
449411,Bertrand Gilles ,1971.0,,
275719,Bréhier Louis ,1868.0,1951.0,historien
58113,Rowley Anthony ,1952.0,2011.0,géographe
159782,Boutinet Jean-Pierre,,,
247256,Chevallier Raymond ,1929.0,2004.0,archéologue
143454,Kalibova Kvĕta,,,
257020,Vallaux Camille ,1870.0,1945.0,géographe
143837,Capitan Louis ,1854.0,1929.0,anthropologue
283596,Reinhard Marcel ,1899.0,1973.0,
275506,Patlagean Évelyne ,1932.0,2008.0,professeur
286681,Belissa Marc ,1960.0,,autre
235481,Le Roux Charles Tanguy,,,autre
159790,Dupuy Pascal ,1962.0,,
171995,Hovdhaugen Even ,1941.0,,professeur
280345,Chevalier Jean-Claude ,1925.0,2018.0,professeur
75246,Vassal Serge ,1926.0,2017.0,géographe
266864,Lazzarotti Raymond ,1929.0,2012.0,géographe
3500,DIMITRIJEVIC Dejan ,1964.0,,autre
58209,Mélitz Jacques,,,economiste
49673,Oudiz Gérard,,,
275715,Burguière André ,1938.0,,historien
161027,Tracy Michaël ,1932.0,,
238387,Pon Georges ,1938.0,,autre
235507,Barrett Charles,,,
47910,Zertal Idith,,,historien
9298,Galindo Alberto,,,
46645,Andréani Jacques,,,autre
34452,Diebold William,,,
47039,Merlin Pierre-Antoine,,,
33996,R. H.,,,
00064301,Un groupe d'études,,,
650104,Guri Shipé,,,
51210,Cohen Jim ,1954.0,,professeur
403301,Hauser Jacques,,,
280569,Révillion Stéphane,,,archéologue
420456,Champagne Juliette,,,
148651,Teboul Frédéric,,,autre
53416,Rudden Bernard,,,professeur
173895,Fišera Vladimir ,1948.0,,historien
403373,Oger Hélène,,,
270798,Laurent Sylvain,,,
81480,Ekert-Jaffé Olivia,,,autre
80774,Terraz Isabelle,,,
279910,Zadora-Rio Elisabeth ,1945.0,,archéologue
265245,Keogh Dermot,,,
398247,Buckley Ann,,,
834682,Duwa Jérôme ,1971.0,,
295701,Henry Hélène ,1944.0,,
251030,Miquel André ,1929.0,,historien
215200,Musiedlak Didier,,,historien
287143,Allinne Jean-Pierre ,1949.0,,professeur
265557,Couderc Jean-Mary ,1939.0,,géographe
80810,Devaux Andrée,,,
281183,Assier-Andrieu Louis,,,anthropologue
3394,PROVANSAL Danielle,,,anthropologue
10170,Tarrius Alain ,1943.0,,sociologue
42705,Joannès Sidonie ,1977.0,,autre
388906,Aubert Marcel ,1884.0,1962.0,
420384,Carlier Jean-Yves ,1958.0,,juriste
398522,Pinard Jacques ,1934.0,2011.0,géographe
236440,Marchand Grégor,,,historien
263562,Beutler Corinne ,,2001.0,autre
169462,Soublin Françoise,,,chercheur
254019,Baconicola-Ghéorgopoulou Chara,,,
196636,Martin Robert ,1936.0,,
29502,Sahillioglu Halil ,1924.0,,historien
00064881,Leroux Georges,,,
00064901,Boivin Louise,,,
449478,Zapater Josep,,,
852685,Perlongher Néstor ,1949.0,1992.0,
852687,José Rodrigues Faria Coracin Maria,,,
724350,Giraud Hélène,,,
193649,Rauschenbach Brigitte,,,
232847,de Silguy Yves-Thibault,,,
241940,Laborie Jean-Paul ,1945.0,,
143122,Féblot-Augustins Jehanne ,1951.0,,archéologue
42890,Lonni Ada ,,,
7844,Pales Léon ,1905.0,1988.0,anthropologue
386289,Susana Seguin Maria,,,
67269,Thiers Éric,,,
234120,Blackbourn Denis-Richard,,,
221737,Cataudella Mario,,,
00065181,Garneau Stéphanie,,,
00065182,Bouchard Caroline,,,
39948,Hammer Michel,,,
00065221,Moser-Verrey Monique,,,
232471,Morin Françoise,,,autre
222312,Flocas A. A.,,,
00065291,Gosselin Guy,,,
00065301,Deschênes Dany,,,
00065311,Simonet Loïc,,,
194778,Pape Louis ,1933.0,,historien
261328,Durliat Marcel ,1917.0,2006.0,historien
00065341,Valentin Jérémie,,,
62210,Olivier Georges,,,
141313,Dubois Eugène ,1858.0,1940.0,anthropologue
395350,Ripoll Fabrice,,,
395351,Rivière Jean,,,
256064,Bureau Jacques,,,directeur
76613,Luce. J. H.,,,
00065411,Nagelschmidt Martin,,,
198516,Hubert M.,,,
169058,Rodriguez-Tomé Hector-J.,,,
168937,Zlotowicz Michel,,,médecin
33228,Jacquet Alain ,1939.0,2008.0,autre
169281,Bariaud Françoise,,,
00065441,Abadie Delphine,,,
79711,Mas-Latrie Louis de ,1815.0,1897.0,historien
178960,Story Jonathan,,,
159834,Mainfroy Claude,,,autre
394313,Picon Antoine ,1957.0,,ingénieur
69975,Maclean Marie,,,autre
70002,Davatchi David,,,
70003,Anderson Philip,,,
52079,Dreyfus-Armand Geneviève,,,autre
248581,Varlet Jean ,1954.0,,géographe
441724,Granet-Abisset Anne-Marie ,1955.0,,economiste
652226,Gaspard D,,,
645301,Leclercq Jean,,,
447419,Iwao Seiichi ,1900.0,1988.0,historien
447423,Sakamato Tarō ,1901.0,1987.0,historien
447425,Hōgetsu Keigo,,,
447426,Yoshikawa Itsuji ,1908.0,,
447428,Kobayashi Tadashi ,1941.0,,professeur
447431,Kanazawa Shizue,,,
00065661,Nadeau Yves,,,
45167,Lécrivain Charles ,1860.0,1942.0,
46687,Bertram Christoph,,,
37701,DEMIDENKO Y. E.,,,
37343,Usik Vitaly I.,,,
00065731,Bonenfant Joseph,,,
00065741,Richard Alexis,,,
00065761,Wenzel Éric,,,
229144,Schütte Heinz,,,
00065791,Cowan Michael,,,
00065792,Paci Viva,,,
00065793,Thain Alanna,,,
685140,Quesemand Anne ,1946.0,,
850897,Berman Laurent ,1960.0,,
201815,Cortes Geneviève,,,géographe
1723,Domenach Hervé,,,chercheur
49444,Sand René,,,
49445,Duprat Guillaume Léonce ,1872.0,1956.0,
6622,Cartier-Bresson Jean ,1955.0,,economiste
255996,Bastid-Bruguière Marianne,,,
47063,Adedeji Adebayo ,1930.0,2018.0,
00065881,Kitsikis Dimitri,,,
1688,Ungar G.,,,
1689,Chapouthier G. ,1945.0,,philosophe
650274,Corniot Christine,,,autre
46282,Robin Gabriel,,,
47896,Jansson Jan-Magnus,,,
159288,Wolikow Claudine,,,autre
228202,Marković Mihailo,,,
00065973,IHRF - Institut d'histoire de la Révolution française,,,
732828,Bost Charles ,1871.0,1943.0,historien
144347,Kellens Georges,,,juriste
47621,Ollivier Sophie,,,
00066021,Montaut Annie,,,
204359,Amiard-Chevrel Claudine ,,1999.0,directeur
5078,Caron Pierre ,1875.0,1952.0,historien
213612,Coulomb Pierre ,1937.0,1995.0,directeur
5707,Grevisse Benoît,,,autre
270514,Davansant Frédéric,,,
251001,de Beaumont Henri-Boutillier,,,
73385,Crossley Ceri,,,autre
295837,Roubinski Youri,,,directeur
195305,Soares Mário ,1924.0,2017.0,autre
00066141,Badii Rabi,,,
256271,Lamant Pierre ,1926.0,2007.0,professeur
72091,Bell William,,,
156062,Dacheux Eric ,1967.0,,chercheur
408882,Nezan Kendal,,,autre
732026,Pedruzzi Mauro,,,
618565,Palumbo Genoveffa,,,archiviste
77864,Bonnemère Lionel ,1843.0,1905.0,anthropologue
31585,Cauquelin Anne,,,philosophe
49301,Beaunis H. ,1830.0,1921.0,médecin
211905,Feller Jules,,,
165453,Martin François,,,
64904,Lindsey James K.,,,economiste
254213,Brécy Robert,,,historien
259372,Laurent Gérard ,1919.0,2001.0,
616670,Tournier,,,
78155,Schmidt Charles ,1872.0,1956.0,historien
615723,Méar Annie,,,
392875,Jimenez Pedro,,,
45276,Le Blant Edmond ,1818.0,1897.0,archéologue
824695,Hémon Félix ,1848.0,1916.0,
69604,Paniagua-Ruiz Rafael I.,,,
246371,Bonnaud Robert ,1929.0,2013.0,historien
51745,Dosse François ,1950.0,,chercheur
246358,Mucchielli Laurent,,,
246366,Osuna Charles,,,
47253,Kupferman Fred ,1934.0,1988.0,historien
00066501,Vennesson Pascal,,,
00066511,Dandrey Patrick,,,
00066531,Martin Marie,,,
00066541,Schuurman Ludovic,,,
00066551,Smith Michael Peter,,,
00066552,Tardanico Richard,,,
387802,Martin René ,1932.0,,professeur
850954,Videcoq Emmanuel,,,
00066581,Villeneuve Rodrigue,,,
30201,Dumarçay Jacques ,1926.0,,
00066611,Gordon Robert J.,,,
47737,Azam Jean-Paul ,1951.0,,chercheur
26191,Samba-Mamadou Ousmane,,,
181572,Adamthwaite Anthony,,,
63810,Martin Jean-Claude ,1929.0,,professeur
9039,Bertrand-Jennings Chantal,,,
174982,Jerphanion Guillaume de ,1877.0,1948.0,archéologue
219817,Losch Bruno,,,
853201,Santa Cruz Guadalupe ,1952.0,2015.0,
277476,McKenna Antony ,1944.0,,professeur
52463,Stürner Rolf ,1943.0,,juriste
145171,Leigh L.H.,,,
285680,Trocmé Étienne ,1924.0,2002.0,théologue
248150,Hanlon Gregory ,1953.0,,professeur
609418,Vauthier Gabriel ,1853.0,,autre
00066841,Tomin Zdena,,,
00066842,Kavan Jan,,,
227154,Hale David,,,
401030,Treilhard Jean-Baptiste ,1742.0,1810.0,autre
401009,Thouret Jacques-Guillaume ,1746.0,1794.0,autre
245316,Giraut Frédéric ,1962.0,,géographe
277709,Chaix Louis,,,autre
31145,Ingrao Christian ,1970.0,,directeur
233628,Moscovici Serge ,1925.0,2014.0,anthropologue
218369,Iorga Nicolas ,1871.0,1940.0,historien
49840,Delavelaye R.,,,
30377,Cohen Yves ,1951.0,,historien
161080,Reutter L.,,,
75403,Mahiou Ahmed,,,juriste
269339,Johnson Christopher,,,
142627,Liszewski Stanislas,,,
225010,Suliborski A.,,,
201602,Jacob Léon,,,
00067041,Cambron Micheline,,,
427141,Martel Claude ,1938.0,,ingénieur
400164,Lefebvre Monique,,,
283046,Sicard Claude ,1936.0,,professeur
296519,Dorgelès Roland ,1885.0,1973.0,journaliste
252376,Combet Michel,,,autre
403241,Dilmi Khadra,,,
403227,Seksig Alain,,,directeur
403226,Mahfoudi Hafid,,,
252515,Frouin Yann,,,
252516,Dupeyron Philippe,,,
403128,Hanif Roomi,,,
458887,Defermon des Chapelières Jacques ,1752.0,1831.0,conseiller
296706,Morello André Alain,,,
350426,Castillo Carmen ,1945.0,,
286231,Mimouni Simon Claude,,,directeur
584393,Wang Frédéric ,1964.0,,autre
140368,Bureau Pierre ,1962.0,,archiviste
291640,Huet Gilles,,,
232382,Gallut-Frizeau Anne,,,
00067241,Groupe allemand du CEPES,,,
161610,Mengin Jacqueline ,1935.0,,conseiller
82890,Lemaître Martine ,1949.0,,
244627,Lévy Albert,,,
168035,Schwarz L.,,,
10581,Acher Gilbert,,,
2542,Mellier Daniel,,,
176691,Bezard Sylvie,,,
176693,Caston Jean,,,professeur
00067351,Eid Nadia F.,,,
12055,Freeman Richard B. ,1943.0,,economiste
80650,Beynet Pierre,,,
80770,Lamotte Henri,,,
394787,Paquot Thierry,,,
35526,Goldschmidt Georges-Arthur ,1928.0,,professeur
295872,Darmon Clara,,,
177258,Lebahn Axel,,,
00067441,Piat Stéphane-Joseph,,,
00067451,Anglade Georges,,,
00067452,Douyon Emerson,,,
00067453,Larose Serge,,,
00067454,Levitt Kari,,,
00067455,Piché Victor,,,
606147,Okuda Kenji,,,
610002,Eyraud Dominique,,,
1678,Massa Charles-André,,,
47515,Moch Jules ,1893.0,,
47639,Gallois Pierre ,1911.0,2010.0,autre
26142,Ricoeur-Nicolaï Nathalie,,,autre
203520,Verani Marcel,,,
242150,Hennion Antoine ,1952.0,,sociologue
149489,Pelloux Robert ,1907.0,1989.0,juriste
00067591,Bettinotti Julie,,,
00067592,Trudel Marie-Françoise,,,
296550,Dancourt Michèle,,,professeur
414,Giordan Henri ,1937.0,,autre
48113,Rosebery Hélène,,,
219516,Bompaire Marc,,,directeur
647433,Moulet Pierre ,1955.0,,autre
57885,Deloustal Raymond ,1872.0,1933.0,professeur
168332,Brague Rémi ,1947.0,,philosophe
00067701,Roque Georges,,,
734207,Tissot Yves,,,
10413,Bićanić Rudolf ,1905.0,1968.0,historien
29493,Saraiva Antonio José ,1917.0,1993.0,
29339,Vilar Pierre ,1906.0,2003.0,historien
274941,Cloché Paul ,1881.0,1961.0,géographe
172524,Menget Patrick ,1942.0,2019.0,autre
232264,Bataillon Gilles ,1956.0,,sociologue
203202,Schmutz Jacob,,,
58857,Cazeneuve Jean ,1915.0,2005.0,conseiller
73972,Bouchayer Auguste,,,ingénieur
262660,Ardillier-Carras Françoise ,1948.0,,géographe
77779,Allart Marie-Christine,,,autre
247393,Bonnet Henri,,,
205114,Rjéoutski Vladislav,,,
171793,Gomez de Soto José ,1945.0,,archéologue
242159,Grmek Mirko Drazen ,1924.0,2000.0,fondateur
229438,Golubovic Zaga,,,
227710,Trèves Eddy ,1911.0,1989.0,autre
