num,nom,annee_naissance,annee_decès,bio
213047,Lefèbvre Mathieu ,1977.0,,"Docteur en économie (Liège, 2009). - Chercheur à l'Université de Liège (en 2012) (Source DataBNF)"
269333,Bleikasten André ,1933.0,2009.0,Spécialiste de l'oeuvre de William Faulkner (1897-1962). - Professeur de littérature américaine à l'Université de Strasbourg (Source DataBNF)
31523,Chevallier Jean-Jacques ,1900.0,1983.0,"Universitaire. - Juriste. - Docteur ès sciences politiques et économiques (1924). - Agrégé de droit public (1925). - Docteur ès sciences juridiques (1925). - Professeur à la Faculté de droit et des sciences économiques de Paris. - Membre de l'Institut, Académie des sciences morales et politiques (élu en 1964) (Source DataBNF)"
257351,Boutry Philippe ,1954.0,,Professeur à Paris XII-Créteil et codirecteur à l'EHESS du Centre d'anthropologie religieuse européenne (en 1997) (Source DataBNF)
149431,Reuter Paul ,1911.0,1990.0,"Professeur émérite à l'Université de droit, d'économie et de sciences sociales de Paris (en 1980) (Source DataBNF)"
193834,Martens Stefan ,1954.0,,
194929,Tomka Miklos ,1941.0,,
194967,Imhoff Marlène,,,
194968,Imhoff Gérard,,,
194935,Lenarczyk Wojciech,,,
194975,Balasinski Justyne,,,"Docteur en sciences politiques (Paris 10, 2002). - Maître de conférences à l'Université de Nice (en 2006). - Membre du Laboratoire d'analyse des systèmes politiques, Université de Paris X-Nanterre (en 2006) (Source DataBNF)"
143699,Ma Mung Emmanuel ,1951.0,,"Chargé de recherche au CNRS, URA 1145, Université de Poitiers (en 1990) (Source DataBNF)"
2753,Hodeir Catherine,,,"Agrégée puis docteur en histoire (Paris 1, 1999). - Maître de conférences à l'Institut d'études politiques de Paris, enseigne à l'Institut universitaire de formation des maîtres de Beauvais (en 1991) puis à l'Université d'Amiens (en 2011) (Source DataBNF)"
235822,Neveu Catherine,,,"Anthropologue. - Directrice de recherche au LAIOS, CNRS-EHESS (en 2009) (Source DataBNF)"
245709,Fournier Christine,,,
284942,Palard Jacques,,,Directeur de recherche au CNRS et à Science Po Bordeaux (en 2006) (Source DataBNF)
6449,Poliakoff Augur V.,,,
224607,Pfeiffer Katrin,,,
224506,Weber Luc,,,
222919,Cretieneau Anne-Marie,,,"En poste à l'Université de Poitiers (en 2009). - Membre du Centre d'études sur le développement économique et social, Poitiers (en 2009) (Source DataBNF)"
220353,Genicot Léopold ,1914.0,1995.0,"Léopold Genicot, né à Forville le 18 mars 1914 et mort à Ottignies le 11 mai 1995 (à 81 ans), est un historien médiéviste belge et un militant wallon. (Source DBpedia)"
197196,Pirenne Jacques-Henri ,1891.0,1972.0,
248601,Dézert Bernard,,,
285389,Arbos Philippe ,1882.0,1956.0,"Géographe, diplômé de l'Ecole normale supérieure, agrégé d'histoire-géographie en 1907 (Source DataBNF)"
300324,Solonel Michel,,,
173997,Shaffer Harry,,,
176228,Ciamaga L.,,,
176538,Korbonski Andrzej,,,"Professeur de sciences politiques, University of California, Los Angeles (en 1987) (Source DataBNF)"
176764,Tyrka Stanislaw,,,
294190,Déjeant Pons Maguelonne,,,"Avocat à la Cour. - Administrateur au Conseil de l'Europe, spécialiste des problèmes de droit international de l'environnement (en 2003) (Source DataBNF)"
32204,Austruy Jacques,,,"Professeur à l'Université de Paris II et Directeur du Centre d'études de développement international et des mouvements économiques et sociaux, CEDIMES-Paris II (Source DataBNF)"
26184,Saint Marc Michèle,,,
29215,Wong R. ,1949.0,,
274239,Trenard Gabrielle-Louis,,,
253590,Pietri Charles ,1932.0,1991.0,"Historien, spécialiste du christianisme antique. - Ancien élève de l'École normale supérieure. - Agrégé d'histoire (1956). - Docteur ès lettres (1973). - Titulaire de la chaire d'histoire ancienne du christianisme de Paris-Sorbonne (en 1975). - Directeur de l'École française de Rome (1983-1991) (Source DataBNF)"
79509,Le Brun Jacques ,1931.0,,"Historien, spécialiste de l'histoire religieuse moderne (Source DataBNF)"
181325,Kłoczowski Jerzy,,,
254820,Hantrais Linda,,,Department of Modern language University of Aston and Loughborough University of technology (GB) (en 1995) (Source DataBNF)
254821,Letablier Marie-Thérèse ,1947.0,,"Marie-Thérèse Letablier, née le 4 janvier 1947, est une sociologue française dont les travaux majeurs concernent la situation des femmes dans l'emploi et dans la famille ainsi que les relations de genre. (Source DBpedia)"
249636,Chamla Marie-Claude,,,
59690,Kherumian R. ,1900.0,,Anthropologue et généticien. - Spécialiste de l'Arménie. - Se fixe en France. - Frère de Raphaël Khérumian (Source DataBNF)
277534,Cusset Christophe ,1966.0,,"Ancien élève de l'Ecole normale supérieure de Fontenay-Saint-Cloud, agrégé de lettres classiques et docteur ès-lettres. - Enseignant à l'Université Lumière-Lyon-II (en 1997). - Maître de conférences de grec, Université de Toulouse-le-Mirail (en 1999) (Source DataBNF)"
71729,Bataillard Paul ,1816.0,1894.0,Éthnographe. - Littérateur. - Archiviste-paléographe (Source DataBNF)
370762,Vercruysse Jérôme,,,
80100,Van Houtte J.-A. ,1913.0,2002.0,
63129,Desroche Henri ,1914.0,1994.0,"Sociologue, spécialiste de la sociologie des religions et des organisations coopératives. - Directeur d'études à l'École des hautes études en sciences sociales. - Directeur-fondateur du Collège coopératif, Paris (en 1959) et de l'Université coopérative internationale (U.C.I.)
Moine dominicain (1934-1950). - Nom en religion : Charles. - Il signa Henri Desroche après avoir quitté l'état religieux (Source DataBNF)"
285667,Goichot Emile ,1925.0,2003.0,"Licencié en philosophie, agrégé et docteur ès lettres. - Professeur de littérature française moderne et contemporaine à l'Université des sciences humaines de Strasbourg (en 1990) (Source DataBNF)"
30363,Collomp Alain ,1936.0,,Médecin allergologue. - Docteur en histoire (1983) (Source DataBNF)
84075,Urjewicz Charles,,,Maître de conférences à l'INALCO (histoire de la Russie et de la Transcaucasie) (en 1995) (Source DataBNF)
232707,Chevalier Auguste ,1873.0,1956.0,"Botaniste, géographe et explorateur. - Docteur ès-sciences (1901). - Membre de l'Institut, Académie des sciences (élu en 1937), de l'Académie des sciences d'Outre-mer et de l'Académie d'agriculture. - Professeur titulaire de la chaire d'Agronomie coloniale, Muséum national d'histoire naturelle (1929-1946). - Préparateur du laboratoire d'Agronomie coloniale de l'École pratique des Hautes études, au Muséum (à partir de 1900), directeur de ce service (en 1912). - Fondateur de la Revue de Botanique appliquée et d'Agriculture coloniale (en 1921) (Source DataBNF)"
67728,Foreman-Peck James,,,"Économiste et historien. - Professeur d'histoire économique à l'University of Hull, GB (en 1990). - Membre de St Antony's college, Oxford (en 1990) (Source DataBNF)"
67903,Soutou Georges-Henri ,1943.0,,"Historien, spécialiste des relations internationales du XXe siècle. - Professeur d'histoire contemporaine à l'Université de Paris IV-Sorbonne (en 1991) (Source DataBNF)"
253084,Raveux Olivier,,,"Docteur en histoire. - Chargé de cours à l'École nationale supérieure des arts et métiers de Cluny (en 1998). - Chargé de recherche au CNRS et membre de l'UMR TELEMME, Unité mixte de recherche Temps, espaces, langages, Europe méridionale, Méditerranée (en 2005) (Source DataBNF)"
276836,Gourdon Vincent,,,"Agrégé d'histoire. - Chargé de recherches au Centre national de la rechercher scientifique, Centre Roland Mousnier, UMR 8596, Paris, France (en 2012). - Depuis 2010, rédacteur en chef des ""Annales de démographie historique"" (Source DataBNF)"
287533,Boué A. ,1794.0,1881.0,Médecin et géologue (Source DataBNF)
9824,Houssel Jean-Pierre ,1934.0,,"Géographe agrégé. - Président de la Société d'histoire de la montagne, Le Chambon-sur-Lignon, Haute-Loire (de 2003 à 2005). - Professeur émérite de géographie et d'aménagement des milieux ruraux à l'Université Lumière-Lyon 2 (en 2006) (Source DataBNF)"
272065,de Bernoff Michel,,,
211981,Gibert André ,1893.0,1985.0,"Agrégé d'histoire et de géographie, docteur ès lettres (Paris, 1930). - Professeur de lettres de l'Université (Source DataBNF)"
173900,Davoine Lucie ,1978.0,,En poste au Centre d'études de l'emploi et Centre d'économie de la Sorbonne (en 2008) (Source DataBNF)
145495,Erhel Christine ,1971.0,,Maître de conférences à l'Université de Paris I (en 2003) (Source DataBNF)
271182,Burky Charles,,,
201734,Sabourin Paul,,,
43483,Waquet Jean-Claude ,1952.0,,"Attaché culturel à l'Ambassade de France en Italie (depuis 1988). - Archiviste paléographe. - Professeur d'histoire moderne à l'Université de Strasbourg, en 1991. - Directeur d'études à l'École pratique des hautes études, histoire de l'Europe du XVIe au XVIIIe siècle (en 2005) (Source DataBNF)"
203119,Hoerisch Jochen,,,
202598,Vorländer Hans ,1954.0,,"Professeur de science politique, Université de Dresde, Allemagne (en 2003) (Source DataBNF)"
29959,Koyré Alexandre ,1882.0,1964.0,
215760,Kojevnikoff A. ,1902.0,1968.0,Philosophe (Source DataBNF)
250843,Dumézil Georges ,1898.0,1986.0,Linguiste et historien. - Membre de l'Académie française (élu en 1978) (Source DataBNF)
256521,Boisset Jean ,1909.0,1978.0,
216081,Bélaval Yvon ,1908.0,1988.0,Philosophe et universitaire. - Professeur de philosophie générale à la Faculté des lettres de Paris. - Secrétaire général de l'Institut international de philosophie et vice-président de la Gottfried-Wilhelm-Leibniz-Gesellschaft (Source DataBNF)
61564,Villeval Marie-Claire ,1957.0,,"Chargée de recherche en économie du travail au CNRS (en 1988). - Directrice de recherche au CNRS, membre du Groupe d'analyse et de théorie économique (GATE) à l'Université de Lyon, coéditrice du Journal of economic behavior and organization (en 2016) (Source DataBNF)"
240815,Merle Vincent ,1950.0,2013.0,
238278,Bertrand Olivier,,,
244803,de Besses Marie,,,
151222,Dastur Françoise ,1942.0,,"Docteur de l'Université de Louvain-la-Neuve, Belgique. - Maître de conférences en philosophie à l'Université de Paris I (en 1992). - Présidente de l'Ecole française d'analyse existentielle (en 2013) (Source DataBNF)"
47266,Honti François,,,
350321,Gonzales Antonio ,1960.0,,"Docteur en histoire (Université de Besançon, 1992) ; titulaire d'une habilitation à diriger les recherches (Université de Franche-Comté, 2000). - Professeur d'histoire ancienne à l'Université de Franche-Comté (en 2018). - Directeur de l'Institut des sciences et techniques de l'Antiquité, ISTA EA 4011, Université de Bourgogne Franche-Comté, Besançon (en 2018) (Source DataBNF)"
33079,Paris-Horvitz Sébastien,,,
2305,Villa Pierre ,1950.0,,Administrateur de l'INSEE. - En poste au Centre d'études prospectives et d'informations internationales (CEPII) (en 1994). - Ancien élève de l'École polytechnique et de l'ENSAE (Source DataBNF)
80394,Mendras Henri ,1927.0,2003.0,Sociologue. - Directeur de recherche au CNRS. - Professeur à l'Institut d'études politiques de Paris (Source DataBNF)
00030682,Cellule de sociologie,,,
64843,Briard Jacques ,1933.0,2002.0,
202416,Price Jennifer,,,
255990,Cahen Claude ,1909.0,1991.0,"Historien, spécialiste de l'Orient médiéval. - Agrégé d'histoire (1932). - Docteur ès lettres (1940). - Professeur d'histoire musulmane à la Sorbonne (1959-1970). - Professeur d'histoire à l'Université de Paris-I-Panthéon-Sorbonne, puis d'arabe à l'Université de Paris III-Sorbonne nouvelle. - Membre de la Commission de l'Institut français d'Études arabes (Damas, à partir de 1973). - Membre de l'Institut, Académie des Inscriptions et Belles-Lettres (en 1973) (Source DataBNF)"
397141,Higounet Charles ,1911.0,1988.0,"Médiéviste. - Professeur à l'Université de Bordeaux (1946-1979). - Membre correspondant de l'Académie des inscriptions et belles lettres (élu en 1968). - Membre de l'Académie des sciences, belles lettres et arts de Bordeaux (élu en 1960) (Source DataBNF)"
155131,Golsong Héribert ,1927.0,2000.0,"Ecrit aussi en français
Juriste. - Spécialiste des Organisations intérnationales. - A été directeur des affaires juridiques du conseil de l'Europe. - Vice président de la Banque Mondiale ( en 1984) (Source DataBNF)"
284832,Vergote Antoine ,1921.0,2013.0,"Philosophe. - Théologien, psychologue, psychanaliste. - Professeur à l'Université de Louvain (en 1987) (Source DataBNF)"
277337,Molitor Michel,,,
67380,Lhomme Jean ,1901.0,1987.0,Professeur agrégé d'économie politique à la Faculté de droit de Paris. - Directeur d'études à l'École pratique des hautes études (Source DataBNF)
32101,Paues Wilhelm,,,
276712,Dassetto Felice,,,Docteur en sociologie. - Professeur de sociologie à l'Université de Louvain (en 1993) (Source DataBNF)
25031,Herland Michel,,,Docteur d'Etat ès sciences économiques. - Maître de conférences à l'Université d'Aix-Marseille II (en 1990) (Source DataBNF)
82874,Girardin Eric ,1955.0,,"Traduit de l'anglais en français
Docteur ès-sciences économiques (Rennes 1, 1987). - En poste à l'Université de Bordeaux 1 (en 1995) (Source DataBNF)"
29169,Lavigne Marie ,1935.0,,"Professeur émérite de sciences économiques et directeur de recherches à l'ISMEA, Institut de sciences mathématiques et économiques appliquées, Paris (en 1999). - A dirigé le Centre d'économie internationale des pays socialistes de l'Université de Paris I Panthéon-Sorbonne (Source DataBNF)"
24551,Bourguignon François ,1945.0,,"Économiste. - Docteur d'État en économie (Orléans, 1979). - Directeur de l'École d'économie de Paris (2007-2013) et professeur émérite dans cette école (en 2017) (Source DataBNF)"
58762,Weiller Jean ,1905.0,2000.0,Juriste et économiste. - Professeur à la faculté de droit et des sciences politiques de Paris (en 1955) et à l'Université de Paris I (1971-) (Source DataBNF)
26336,Wyplosz Charles ,1947.0,,"Spécialiste des questions monétaires. - Professeur d'économie à l'INSEAD (Fontainebleau), à l'Ecole des hautes études en sciences sociales (en 1993), puis à l'Institut des hautes études internationales de l'Université de Genève (à partir de 1995). - Directeur du Centre international d'études monétaires et bancaires, Genève (en 2003) (Source DataBNF)"
3180,Drèze Jacques H. ,1929.0,,"Économiste. - Professeur à l'Université catholique de Louvain, Belgique (en 1990) (Source DataBNF)"
24964,Giavazzi Francesco,,,"Professeur d'économie politique à l'Université ""Luigi Bocconi"", Milan (en 2016). - A enseigné dans les universités de Padoue, Venise et Bologne
Écrit aussi en anglais (Source DataBNF)"
24969,Giovannini Alberto,,,"Écrit aussi en anglais
Économiste. - Professeur à la Columbia university graduate shool of business, USA (en 1991) (Source DataBNF)"
59112,James Emile ,1899.0,1992.0,"Universitaire. - Professeur à la Faculté de droit de Paris, à l'École pratique des hautes études et à l'Institut d'études politiques de Paris. - Membre de l'Institut, Académie des sciences morales et politiques, section d'économie politique, statistiques et finances. - Prénoms complets : Émile, Pierre, Marie (Source DataBNF)"
266861,Dobremez Jean-François ,1941.0,2009.0,"Biologiste, professeur à l'Université de Savoie. - Spécialiste du Népal (Source DataBNF)"
24498,Blancheton Bertrand ,1971.0,,Historien et économiste. - Agrégé des universités. - Professeur de sciences économiques à l'Université Montesquieu-Bordeaux 4. - Directeur de l'UFR sciences économiques et de gestion. - Chargé de conférences à Sciences-Po Paris entre 2001 et 2008 (en 2008) (Source DataBNF)
